Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
45.664227,0.017608486,42.55975969653215,-2.168454543934421,0,1,6251.261,0.017673923,4,1,false,false,0.7836895,0.93557584,9.559609,-3.139841,0.0131502515,3
45.676395,0.017804265,42.559766088222744,-2.1684580753902827,0,1,6254.5264,0.020336665,4,1,false,false,0.77346265,0.9365511,9.416258,-3.139618,0.013643128,3
45.688717,0.018000098,42.55977238980247,-2.168461484956475,0,1,6257.546,0.02203225,4,1,false,false,0.79928505,0.94642276,9.252854,-3.1393824,0.014463664,3
45.70108,0.018195983,42.559778781355696,-2.168465016040722,0,1,6260.217,0.022757854,4,1,false,false,0.78079414,0.94516903,9.107188,-3.139132,0.015295501,3
45.7135,0.018391924,42.55978508307278,-2.1684685474965835,0,1,6262.854,0.022273809,4,1,false,false,0.7834406,0.94467187,8.948879,-3.1388667,0.016116837,3
45.7259,0.018587919,42.55979147462602,-2.168471957062776,0,1,6265.6455,0.0225163,4,1,false,false,0.7885004,0.9410002,8.791186,-3.1385884,0.016702417,3
45.738243,0.01878397,42.559797866316615,-2.1684754885186375,0,1,6268.552,0.023242844,4,1,false,false,0.7784209,0.9380156,8.625811,-3.1383002,0.017212158,3
45.750687,0.018980073,42.55980416789634,-2.1684790199744985,0,1,6271.8433,0.024937486,4,1,false,false,0.8632871,0.937387,8.442499,-3.1380024,0.017734934,3
45.763165,0.019176234,42.55981055951825,-2.1684825510587453,0,1,6275.349,0.026389638,4,1,false,false,0.838804,0.93737316,8.258908,-3.1376941,0.01831717,3
45.77551,0.019372448,42.55981686109797,-2.168485960624938,0,1,6279.039,0.02687369,4,1,false,false,0.77098584,0.8959175,7.4385557,-3.1373773,0.018291526,3
45.788372,0.019568715,42.55982325278857,-2.1684894920807993,0,1,6282.3535,0.027115246,4,1,false,false,0.8708321,1.0997084,9.80181,-3.1370595,0.019360015,3
45.80382,0.019765047,42.559829644410485,-2.168493023536661,0,1,6285.7944,0.025904655,4,1,false,false,1.2903101,1.1272607,10.067927,-3.136691,0.024343295,3
45.81688,0.019961443,42.55983594599021,-2.1684965549925224,0,1,6291.7676,0.025179049,4,1,false,false,0.99851316,0.7214918,9.50952,-3.1362565,0.028136719,3
45.841625,0.020157909,42.559842337612125,-2.1685000860767687,0,1,6306.222,0.024210948,4,1,false,false,1.461443,1.7896003,11.850718,-3.135783,0.030201254,3
45.85868,0.020354474,42.559848729234034,-2.16850361753263,0,1,6278.023,0.022757858,4,1,false,false,1.4826707,1.2432746,12.0420475,-3.1353168,0.02781211,3
45.87629,0.020551108,42.55985503088244,-2.1685071489884917,0,1,6243.548,0.020336673,4,1,false,false,1.3512101,1.0795187,12.344828,-3.1348968,0.02453774,3
45.88591,0.0207478,42.559861422504355,-2.168510680072738,0,1,6238.0303,0.017673928,4,1,false,false,1.4127992,0.7342711,12.028408,-3.1345212,0.021921244,3
45.893265,0.020944523,42.55986781412627,-2.1685142115285996,0,1,6262.004,0.013557158,4,1,false,false,1.232407,0.54315567,11.291575,-3.13418,0.019417709,3
45.89999,0.02114127,42.55987420574818,-2.168517742984461,0,1,6283.8955,0.010168805,4,1,false,false,0.9512548,0.70638907,10.79304,-3.133875,0.018037835,3
45.910065,0.021338053,42.559880507327904,-2.168521274440322,0,1,6291.816,0.006778579,4,1,false,false,0.9721082,0.9067887,10.423582,-3.1335874,0.016700199,3
45.92218,0.021534882,42.5598868990185,-2.1685249274142375,0,1,6286.04,0.0016937075,4,1,false,false,0.76000905,0.9826426,10.207213,-3.1333284,0.014579529,3
45.93612,0.02173177,42.55989329064042,-2.168528458870099,0,1,6279.579,-0.0024211882,4,1,false,false,0.9322024,0.93232685,10.62261,-3.1331081,0.011865505,3
45.94724,0.021928709,42.55989968226233,-2.168531989954346,0,1,6279.923,-0.006295463,4,1,false,false,0.5637466,0.9032604,9.785202,-3.1329308,0.009525563,3
45.958385,0.022125695,42.55990598384206,-2.1685355214102073,0,1,6292.214,-0.010169741,4,1,false,false,0.68820864,0.8777312,9.744193,-3.1327891,0.0074321795,3
45.969364,0.022322727,42.559912375463966,-2.1685391747557374,0,1,6300.701,-0.013558091,4,1,false,false,0.63346326,0.8997052,9.809116,-3.1326885,0.004629584,3
